onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0364	0.9677	1	3	10	1	COCO_train2014_000000409173.jpg	coco	6.0364	7.0041	1	1.6889	COCO_train2014_000000409173.jpg
16.0118	0.9839	1	3	10	2	tollbooth2.jpg	scenes	16.0118	16.9957	3	5.8626	tollbooth2.jpg
26.0034	1.0008	1	3	10	3	n03379051_4635.JPEG	imagenet	26.0034	27.0042	3	1.7530	n03379051_4635.JPEG
36.0118	0.9841	1	3	10	4	COCO_train2014_000000292585.jpg	coco	36.0118	36.9960	2	1.9132	COCO_train2014_000000292585.jpg
46.0035	1.0008	1	3	10	5	COCO_train2014_000000204969.jpg	coco	46.0035	47.0044	2	3.4729	COCO_train2014_000000204969.jpg
56.0119	0.9841	1	3	10	6	n03947888_16693.JPEG	imagenet	56.0119	56.9961	1	1.9532	n03947888_16693.JPEG
66.0037	1.0008	1	3	10	7	COCO_train2014_000000218179.jpg	coco	66.0037	67.0045	2	1.8091	COCO_train2014_000000218179.jpg
76.0121	0.9841	1	3	10	8	n03838899_34476.JPEG	imagenet	76.0121	76.9962	1	2.2649	n03838899_34476.JPEG
86.0038	1.0008	1	3	10	9	COCO_train2014_000000336764.jpg	coco	86.0038	87.0046	1	1.4889	COCO_train2014_000000336764.jpg
95.9958	1.0005	1	3	10	10	parkinglot.jpg	scenes	95.9958	96.9963	2	5.0646	parkinglot.jpg
106.0039	1.0008	1	3	10	11	n02690373_7046.JPEG	imagenet	106.0039	107.0047	2	1.4166	n02690373_7046.JPEG
115.9953	1.0011	1	3	10	12	n03866082_251.JPEG	imagenet	115.9953	116.9965	2	5.2884	n03866082_251.JPEG
126.0040	1.0008	1	3	10	13	n02101388_7491.JPEG	imagenet	126.0040	127.0048	1	1.3043	n02101388_7491.JPEG
135.9954	1.0011	1	3	10	14	n04591157_1442.JPEG	rep_imagenet	135.9954	136.9965	2	2.4162	n04591157_1442.JPEG
146.0041	1.0009	1	3	10	15	COCO_train2014_000000445323.jpg	coco	146.0041	147.0050	3	3.0802	COCO_train2014_000000445323.jpg
155.9955	1.0011	1	3	10	16	n02276258_392.JPEG	imagenet	155.9955	156.9967	1	1.6479	n02276258_392.JPEG
166.0043	1.0008	1	3	10	17	n04009552_15803.JPEG	imagenet	166.0043	167.0051	2	4.8798	n04009552_15803.JPEG
175.9960	1.0008	1	3	10	18	COCO_train2014_000000089908.jpg	coco	175.9960	176.9968	1	1.7676	COCO_train2014_000000089908.jpg
186.0044	1.0008	1	3	10	19	COCO_train2014_000000051835.jpg	coco	186.0044	187.0052	1	2.1515	COCO_train2014_000000051835.jpg
195.9961	1.0008	1	3	10	20	dancestudio6.jpg	scenes	195.9961	196.9969	2	4.2553	dancestudio6.jpg
206.0045	1.0008	1	3	10	21	COCO_train2014_000000558822.jpg	coco	206.0045	207.0053	1	1.4874	COCO_train2014_000000558822.jpg
215.9962	1.0008	1	3	10	22	COCO_train2014_000000276854.jpg	coco	215.9962	216.9970	2	1.3114	COCO_train2014_000000276854.jpg
226.0046	1.0008	1	3	10	23	n12985857_4114.JPEG	rep_imagenet	226.0046	227.0054	2	2.0550	n12985857_4114.JPEG
235.9963	1.0008	1	3	10	24	cabana3.jpg	scenes	235.9963	236.9972	3	3.5269	cabana3.jpg
246.0047	1.0008	1	3	10	25	COCO_train2014_000000577817.jpg	coco	246.0047	247.0056	3	5.2707	COCO_train2014_000000577817.jpg
255.9965	1.0008	1	3	10	26	n01644373_15062.JPEG	imagenet	255.9965	256.9973	1	1.2788	n01644373_15062.JPEG
266.0049	1.0008	1	3	10	27	carwash4.jpg	scenes	266.0049	267.0057	2	2.7906	carwash4.jpg
275.9965	1.0009	1	3	10	28	n03125729_4829.JPEG	imagenet	275.9965	276.9974	2	3.9265	n03125729_4829.JPEG
286.0050	1.0008	1	3	10	29	garbagedump2.jpg	scenes	286.0050	287.0058	3	2.1583	garbagedump2.jpg
295.9967	1.0008	1	3	10	30	COCO_train2014_000000321964.jpg	coco	295.9967	296.9975	1	1.5503	COCO_train2014_000000321964.jpg
306.0051	1.0008	1	3	10	31	n02454379_6321.JPEG	imagenet	306.0051	307.0059	1	1.3822	n02454379_6321.JPEG
315.9968	1.0008	1	3	10	32	n02113712_1554.JPEG	imagenet	315.9968	316.9976	1	1.4141	n02113712_1554.JPEG
326.0052	1.0008	1	3	10	33	COCO_train2014_000000059194.jpg	coco	326.0052	327.0060	2	3.5978	COCO_train2014_000000059194.jpg
335.9969	1.0008	1	3	10	34	COCO_train2014_000000285460.jpg	coco	335.9969	336.9977	1	1.3578	COCO_train2014_000000285460.jpg
346.0053	1.0008	1	3	10	35	n02097298_14533.JPEG	imagenet	346.0053	347.0061	1	1.5578	n02097298_14533.JPEG
355.9971	1.0008	1	3	10	36	n07920052_530.JPEG	imagenet	355.9971	356.9979	1	2.1016	n07920052_530.JPEG
366.0055	1.0008	1	3	10	37	golfcourse4.jpg	scenes	366.0055	367.0063	2	4.8774	golfcourse4.jpg
