onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0278	0.9674	3	9	9	1	campusquad1.jpg	scenes	6.0278	6.9953	1	2.0498
16.0031	1.0009	3	9	9	2	COCO_train2014_000000336764.jpg	coco	16.0031	17.0040	1	1.5675
26.0115	0.9843	3	9	9	3	n04370456_6463.JPEG	imagenet	26.0115	26.9958	2	1.7062
36.0032	1.0008	3	9	9	4	n07753275_18398.JPEG	imagenet	36.0032	37.0040	1	1.7296
46.0116	0.9841	3	9	9	5	n02859443_14540.JPEG	imagenet	46.0116	46.9957	1	3.9540
56.0033	1.0008	3	9	9	6	n02894605_62312.JPEG	imagenet	56.0033	57.0041	1	2.3379
66.0117	0.9841	3	9	9	7	COCO_train2014_000000056392.jpg	coco	66.0117	66.9958	1	4.1458
76.0034	1.0008	3	9	9	8	n02229544_6831.JPEG	rep_imagenet	76.0034	77.0042	2	3.0177
86.0118	0.9841	3	9	9	9	COCO_train2014_000000028868.jpg	coco	86.0118	86.9959	1	2.8415
96.0036	1.0008	3	9	9	10	n02361337_5653.JPEG	imagenet	96.0036	97.0044	1	1.6336
106.0122	0.9839	3	9	9	11	n02111277_2742.JPEG	imagenet	106.0122	106.9961	1	3.4494
116.0044	1.0000	3	9	9	12	n02417914_4562.JPEG	imagenet	116.0044	117.0045	1	3.6011
126.0121	0.9841	3	9	9	13	COCO_train2014_000000516517.jpg	coco	126.0121	126.9962	1	2.1610
136.0045	1.0001	3	9	9	14	n01820546_4876.JPEG	imagenet	136.0045	137.0046	1	1.8411
146.0122	0.9841	3	9	9	15	COCO_train2014_000000261858.jpg	coco	146.0122	146.9963	2	1.8010
156.0045	1.0003	3	9	9	16	n02105412_4966.JPEG	imagenet	156.0045	157.0047	1	2.1206
166.0123	0.9841	3	9	9	17	COCO_train2014_000000308950.jpg	coco	166.0123	166.9964	3	2.7765
176.0047	1.0001	3	9	9	18	COCO_train2014_000000524819.jpg	coco	176.0047	177.0048	3	2.4640
186.0125	0.9840	3	9	9	19	COCO_train2014_000000516634.jpg	coco	186.0125	186.9966	1	1.8486
196.0043	1.0007	3	9	9	20	n04019541_4621.JPEG	rep_imagenet	196.0043	197.0050	2	2.8082
205.9960	1.0007	3	9	9	21	COCO_train2014_000000323010.jpg	coco	205.9960	206.9967	1	2.5921
216.0044	1.0007	3	9	9	22	ice_rink10.jpg	scenes	216.0044	217.0051	2	2.5359
225.9961	1.0007	3	9	9	23	n07718472_4516.JPEG	imagenet	225.9961	226.9968	1	1.9118
236.0044	1.0008	3	9	9	24	n02395406_7919.JPEG	imagenet	236.0044	237.0052	1	1.8157
245.9964	1.0005	3	9	9	25	COCO_train2014_000000428691.jpg	coco	245.9964	246.9969	1	1.5197
256.0045	1.0008	3	9	9	26	onboat9.jpg	scenes	256.0045	257.0053	2	2.3835
265.9970	1.0001	3	9	9	27	COCO_train2014_000000031017.jpg	coco	265.9970	266.9970	2	1.7516
276.0050	1.0004	3	9	9	28	yogastudio1.jpg	scenes	276.0050	277.0054	1	2.0553
285.9968	1.0003	3	9	9	29	COCO_train2014_000000321304.jpg	coco	285.9968	286.9971	2	1.6872
296.0047	1.0008	3	9	9	30	n03706229_3814.JPEG	imagenet	296.0047	297.0055	1	1.6790
305.9967	1.0005	3	9	9	31	n03670208_2112.JPEG	imagenet	305.9967	306.9973	2	1.7591
316.0048	1.0008	3	9	9	32	concert3.jpg	scenes	316.0048	317.0056	1	2.1908
325.9972	1.0002	3	9	9	33	COCO_train2014_000000296225.jpg	coco	325.9972	326.9974	1	1.7588
336.0051	1.0007	3	9	9	34	COCO_train2014_000000242133.jpg	coco	336.0051	337.0058	2	2.0465
345.9971	1.0004	3	9	9	35	greenhouse2.jpg	scenes	345.9971	346.9975	1	2.2384
356.0050	1.0008	3	9	9	36	ticket_counter2.jpg	scenes	356.0050	357.0059	2	1.8464
365.9969	1.0007	3	9	9	37	COCO_train2014_000000415305.jpg	coco	365.9969	366.9976	1	1.9503
