onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0330	0.9675	4	4	9	1	n02089078_1967.JPEG	imagenet	6.0330	7.0005	1	1.3656	n02089078_1967.JPEG
16.0088	1.0004	4	4	9	2	n03781244_9830.JPEG	imagenet	16.0088	17.0092	2	1.3919	n03781244_9830.JPEG
26.0000	1.0008	4	4	9	3	n03095699_4161.JPEG	imagenet	26.0000	27.0009	3	1.3382	n03095699_4161.JPEG
36.0084	1.0008	4	4	9	4	COCO_train2014_000000038801.jpg	coco	36.0084	37.0093	1	1.2339	COCO_train2014_000000038801.jpg
46.0002	1.0008	4	4	9	5	n02111889_13924.JPEG	imagenet	46.0002	47.0010	1	1.2266	n02111889_13924.JPEG
56.0086	1.0008	4	4	9	6	bakerykitchen.jpg	scenes	56.0086	57.0094	2	1.2983	bakerykitchen.jpg
66.0003	1.0008	4	4	9	7	hometheater2.jpg	scenes	66.0003	67.0011	2	1.0981	hometheater2.jpg
76.0087	1.0008	4	4	9	8	COCO_train2014_000000027002.jpg	coco	76.0087	77.0095	2	1.3061	COCO_train2014_000000027002.jpg
86.0004	1.0008	4	4	9	9	COCO_train2014_000000562100.jpg	coco	86.0004	87.0012	1	1.2659	COCO_train2014_000000562100.jpg
96.0088	1.0008	4	4	9	10	coffeeshop6.jpg	scenes	96.0088	97.0096	1	1.2978	coffeeshop6.jpg
106.0005	1.0008	4	4	9	11	n02704792_9673.JPEG	rep_imagenet	106.0005	107.0013	3	1.3458	n02704792_9673.JPEG
116.0089	1.0008	4	4	9	12	COCO_train2014_000000436578.jpg	coco	116.0089	117.0097	1	1.2895	COCO_train2014_000000436578.jpg
126.0006	1.0008	4	4	9	13	COCO_train2014_000000092089.jpg	coco	126.0006	127.0014	2	1.3454	COCO_train2014_000000092089.jpg
136.0090	1.0008	4	4	9	14	n03958227_1754.JPEG	imagenet	136.0090	137.0098	2	1.3133	n03958227_1754.JPEG
146.0007	1.0008	4	4	9	15	COCO_train2014_000000333494.jpg	coco	146.0007	147.0016	1	1.3293	COCO_train2014_000000333494.jpg
156.0091	1.0008	4	4	9	16	cockpit2.jpg	scenes	156.0091	157.0100	3	1.4890	cockpit2.jpg
166.0008	1.0008	4	4	9	17	COCO_train2014_000000492402.jpg	coco	166.0008	167.0017	2	1.3049	COCO_train2014_000000492402.jpg
176.0093	1.0008	4	4	9	18	metroInside4.jpg	scenes	176.0093	177.0101	2	1.4489	metroInside4.jpg
186.0009	1.0009	4	4	9	19	n01910747_3616.JPEG	imagenet	186.0009	187.0018	1	1.2488	n01910747_3616.JPEG
196.0094	1.0008	4	4	9	20	COCO_train2014_000000239828.jpg	coco	196.0094	197.0102	2	1.2806	COCO_train2014_000000239828.jpg
206.0010	1.0009	4	4	9	21	n03992509_3521.JPEG	imagenet	206.0010	207.0019	1	1.3285	n03992509_3521.JPEG
216.0095	1.0008	4	4	9	22	COCO_train2014_000000481157.jpg	coco	216.0095	217.0103	2	1.3124	COCO_train2014_000000481157.jpg
226.0012	1.0009	4	4	9	23	n02058221_2070.JPEG	imagenet	226.0012	227.0020	1	1.1442	n02058221_2070.JPEG
236.0096	1.0008	4	4	9	24	n02090379_6373.JPEG	imagenet	236.0096	237.0104	1	1.2561	n02090379_6373.JPEG
246.0013	1.0008	4	4	9	25	n02009912_9742.JPEG	imagenet	246.0013	247.0021	1	1.2800	n02009912_9742.JPEG
256.0097	1.0008	4	4	9	26	COCO_train2014_000000532753.jpg	coco	256.0097	257.0105	3	1.2958	COCO_train2014_000000532753.jpg
266.0014	1.0009	4	4	9	27	deck1.jpg	scenes	266.0014	267.0023	1	1.2397	deck1.jpg
276.0098	1.0008	4	4	9	28	treehouse.jpg	scenes	276.0098	277.0106	1	1.3116	treehouse.jpg
286.0016	1.0008	4	4	9	29	n02509815_11491.JPEG	imagenet	286.0016	287.0023	1	1.2875	n02509815_11491.JPEG
296.0100	1.0008	4	4	9	30	COCO_train2014_000000240128.jpg	coco	296.0100	297.0107	1	1.3194	COCO_train2014_000000240128.jpg
306.0016	1.0008	4	4	9	31	n02687172_1657.JPEG	imagenet	306.0016	307.0025	3	1.2953	n02687172_1657.JPEG
316.0100	1.0008	4	4	9	32	COCO_train2014_000000366802.jpg	coco	316.0100	317.0109	1	1.3112	COCO_train2014_000000366802.jpg
326.0017	1.0009	4	4	9	33	n01843065_640.JPEG	rep_imagenet	326.0017	327.0026	1	1.2951	n01843065_640.JPEG
336.0102	0.9844	4	4	9	34	COCO_train2014_000000105358.jpg	coco	336.0102	336.9946	2	1.3909	COCO_train2014_000000105358.jpg
346.0019	1.0008	4	4	9	35	n07930864_32716.JPEG	imagenet	346.0019	347.0027	1	1.4150	n07930864_32716.JPEG
356.0103	0.9843	4	4	9	36	n04486054_1941.JPEG	imagenet	356.0103	356.9946	1	1.2787	n04486054_1941.JPEG
366.0019	1.0009	4	4	9	37	COCO_train2014_000000412200.jpg	coco	366.0019	367.0028	2	1.3666	COCO_train2014_000000412200.jpg
