onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0354	0.9677	1	2	5	1	COCO_train2014_000000451701.jpg	coco	6.0354	7.0031	1	1.6434	COCO_train2014_000000451701.jpg
16.0110	0.9836	1	2	5	2	parkinggarage3.jpg	rep_scenes	16.0110	16.9946	1	4.3830	parkinggarage3.jpg
26.0023	1.0008	1	2	5	3	COCO_train2014_000000017935.jpg	coco	26.0023	27.0032	2	1.7539	COCO_train2014_000000017935.jpg
36.0108	0.9841	1	2	5	4	n02493509_10255.JPEG	imagenet	36.0108	36.9949	1	1.5612	n02493509_10255.JPEG
46.0025	1.0008	1	2	5	5	warehouse4.jpg	scenes	46.0025	47.0033	2	2.2497	warehouse4.jpg
56.0109	0.9847	1	2	5	6	COCO_train2014_000000221685.jpg	coco	56.0109	56.9956	1	1.5056	COCO_train2014_000000221685.jpg
66.0026	1.0008	1	2	5	7	n02089078_1967.JPEG	imagenet	66.0026	67.0034	1	1.5135	n02089078_1967.JPEG
76.0110	0.9841	1	2	5	8	n04485082_1430.JPEG	imagenet	76.0110	76.9951	2	2.4493	n04485082_1430.JPEG
86.0027	1.0008	1	2	5	9	n04517823_11001.JPEG	rep_imagenet	86.0027	87.0035	2	2.0892	n04517823_11001.JPEG
96.0111	0.9841	1	2	5	10	COCO_train2014_000000122560.jpg	coco	96.0111	96.9952	1	1.4331	COCO_train2014_000000122560.jpg
106.0028	1.0008	1	2	5	11	n02279972_16487.JPEG	imagenet	106.0028	107.0036	1	1.4890	n02279972_16487.JPEG
116.0113	0.9841	1	2	5	12	n02123159_1673.JPEG	imagenet	116.0113	116.9954	1	1.9450	n02123159_1673.JPEG
126.0030	1.0008	1	2	5	13	n09332890_13407.JPEG	imagenet	126.0030	127.0038	2	4.6406	n09332890_13407.JPEG
136.0113	0.9841	1	2	5	14	n02444819_7052.JPEG	imagenet	136.0113	136.9955	1	1.8086	n02444819_7052.JPEG
146.0030	1.0008	1	2	5	15	n07717556_4021.JPEG	imagenet	146.0030	147.0039	2	2.3284	n07717556_4021.JPEG
156.0121	0.9835	1	2	5	16	COCO_train2014_000000195768.jpg	coco	156.0121	156.9956	2	1.3524	COCO_train2014_000000195768.jpg
166.0032	1.0008	1	2	5	17	n02963159_9053.JPEG	imagenet	166.0032	167.0040	3	2.8081	n02963159_9053.JPEG
176.0116	0.9844	1	2	5	18	COCO_train2014_000000270325.jpg	coco	176.0116	176.9960	2	1.3998	COCO_train2014_000000270325.jpg
186.0033	1.0008	1	2	5	19	COCO_train2014_000000114077.jpg	coco	186.0033	187.0041	2	4.2560	COCO_train2014_000000114077.jpg
196.0117	0.9841	1	2	5	20	n02356798_1614.JPEG	imagenet	196.0117	196.9958	1	1.5839	n02356798_1614.JPEG
206.0034	1.0008	1	2	5	21	coralreef.jpg	scenes	206.0034	207.0042	1	1.4239	coralreef.jpg
216.0118	0.9841	1	2	5	22	COCO_train2014_000000553872.jpg	coco	216.0118	216.9959	1	1.7117	COCO_train2014_000000553872.jpg
226.0035	1.0008	1	2	5	23	cockpit4.jpg	scenes	226.0035	227.0043	1	1.4075	cockpit4.jpg
236.0119	0.9841	1	2	5	24	n09472597_50230.JPEG	imagenet	236.0119	236.9960	3	2.9913	n09472597_50230.JPEG
246.0037	1.0008	1	2	5	25	backstage3.jpg	scenes	246.0037	247.0044	3	1.7832	backstage3.jpg
256.0120	0.9841	1	2	5	26	n01440764_13744.JPEG	imagenet	256.0120	256.9962	2	2.2071	n01440764_13744.JPEG
266.0037	1.0008	1	2	5	27	n09193705_2043.JPEG	imagenet	266.0037	267.0046	1	1.4870	n09193705_2043.JPEG
276.0121	0.9842	1	2	5	28	tollbooth5.jpg	scenes	276.0121	276.9963	3	3.4548	tollbooth5.jpg
286.0038	1.0008	1	2	5	29	COCO_train2014_000000152564.jpg	coco	286.0038	287.0046	2	2.8387	COCO_train2014_000000152564.jpg
296.0123	0.9841	1	2	5	30	COCO_train2014_000000575971.jpg	coco	296.0123	296.9964	1	1.3907	COCO_train2014_000000575971.jpg
306.0040	1.0007	1	2	5	31	n03018349_10.JPEG	imagenet	306.0040	307.0048	2	3.6545	n03018349_10.JPEG
315.9954	1.0011	1	2	5	32	COCO_train2014_000000459190.jpg	coco	315.9954	316.9965	1	1.5905	COCO_train2014_000000459190.jpg
326.0040	1.0009	1	2	5	33	playroom2.jpg	scenes	326.0040	327.0049	2	3.3103	playroom2.jpg
335.9958	1.0007	1	2	5	34	COCO_train2014_000000105708.jpg	coco	335.9958	336.9966	3	3.8061	COCO_train2014_000000105708.jpg
346.0041	1.0008	1	2	5	35	apartmentBuilding3.jpg	scenes	346.0041	347.0050	1	1.6221	apartmentBuilding3.jpg
356.0126	0.9841	1	2	5	36	COCO_train2014_000000108085.jpg	coco	356.0126	356.9967	1	2.0459	COCO_train2014_000000108085.jpg
366.0043	1.0008	1	2	5	37	COCO_train2014_000000517484.jpg	coco	366.0043	367.0051	2	4.3577	COCO_train2014_000000517484.jpg
