onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0361	0.9677	2	4	7	1	n02777292_26189.JPEG	imagenet	6.0361	7.0039	1	1.6334	n02777292_26189.JPEG
16.0115	0.9839	2	4	7	2	n04485082_1430.JPEG	imagenet	16.0115	16.9954	2	1.6149	n04485082_1430.JPEG
26.0031	1.0008	2	4	7	3	n01496331_1499.JPEG	imagenet	26.0031	27.0039	3	1.4891	n01496331_1499.JPEG
36.0115	0.9848	2	4	7	4	n04467665_69667.JPEG	imagenet	36.0115	36.9963	2	1.7449	n04467665_69667.JPEG
46.0032	1.0008	2	4	7	5	n04487394_11206.JPEG	imagenet	46.0032	47.0041	1	1.5214	n04487394_11206.JPEG
56.0116	0.9841	2	4	7	6	n01664065_21265.JPEG	imagenet	56.0116	56.9958	1	2.1932	n01664065_21265.JPEG
66.0034	1.0008	2	4	7	7	COCO_train2014_000000382969.jpg	coco	66.0034	67.0042	1	1.4412	COCO_train2014_000000382969.jpg
76.0117	0.9842	2	4	7	8	n02113023_2508.JPEG	imagenet	76.0117	76.9959	1	1.3852	n02113023_2508.JPEG
86.0034	1.0008	2	4	7	9	n02328150_10403.JPEG	imagenet	86.0034	87.0043	1	1.6491	n02328150_10403.JPEG
96.0119	0.9841	2	4	7	10	COCO_train2014_000000530670.jpg	coco	96.0119	96.9960	1	1.6728	COCO_train2014_000000530670.jpg
106.0036	1.0008	2	4	7	11	COCO_train2014_000000429818.jpg	coco	106.0036	107.0044	2	1.6326	COCO_train2014_000000429818.jpg
116.0120	0.9841	2	4	7	12	hotellobby2.jpg	scenes	116.0120	116.9961	1	2.0405	hotellobby2.jpg
126.0036	1.0008	2	4	7	13	n04376876_15795.JPEG	imagenet	126.0036	127.0045	2	1.9764	n04376876_15795.JPEG
136.0121	0.9842	2	4	7	14	pavilion2.jpg	scenes	136.0121	136.9962	1	1.9443	pavilion2.jpg
146.0037	1.0008	2	4	7	15	COCO_train2014_000000544738.jpg	coco	146.0037	147.0046	2	2.3681	COCO_train2014_000000544738.jpg
155.9952	1.0011	2	4	7	16	fishmarket3.jpg	scenes	155.9952	156.9963	1	2.0079	fishmarket3.jpg
166.0039	1.0008	2	4	7	17	n04116512_2215.JPEG	imagenet	166.0039	167.0047	1	1.9441	n04116512_2215.JPEG
176.0123	0.9841	2	4	7	18	COCO_train2014_000000424979.jpg	coco	176.0123	176.9964	1	1.7917	COCO_train2014_000000424979.jpg
186.0040	1.0008	2	4	7	19	n03125729_4829.JPEG	imagenet	186.0040	187.0048	1	1.7516	n03125729_4829.JPEG
195.9954	1.0011	2	4	7	20	COCO_train2014_000000082486.jpg	coco	195.9954	196.9966	2	2.0875	COCO_train2014_000000082486.jpg
206.0041	1.0008	2	4	7	21	COCO_train2014_000000502823.jpg	coco	206.0041	207.0050	1	1.5994	COCO_train2014_000000502823.jpg
216.0125	0.9841	2	4	7	22	n02317335_26063.JPEG	imagenet	216.0125	216.9967	2	1.7833	n02317335_26063.JPEG
226.0042	1.0008	2	4	7	23	warehouse2.jpg	scenes	226.0042	227.0051	3	1.6312	warehouse2.jpg
235.9962	1.0006	2	4	7	24	n03325584_7100.JPEG	imagenet	235.9962	236.9968	2	1.9750	n03325584_7100.JPEG
246.0044	1.0008	2	4	7	25	n02442845_19700.JPEG	rep_imagenet	246.0044	247.0052	1	1.5189	n02442845_19700.JPEG
256.0128	0.9841	2	4	7	26	COCO_train2014_000000125117.jpg	coco	256.0128	256.9969	1	2.1587	COCO_train2014_000000125117.jpg
266.0044	1.0008	2	4	7	27	parkinggarage4.jpg	scenes	266.0044	267.0053	2	1.6387	parkinggarage4.jpg
275.9963	1.0007	2	4	7	28	COCO_train2014_000000481702.jpg	coco	275.9963	276.9970	1	1.6625	COCO_train2014_000000481702.jpg
286.0046	1.0008	2	4	7	29	COCO_train2014_000000152328.jpg	coco	286.0046	287.0054	1	1.7266	COCO_train2014_000000152328.jpg
295.9962	1.0009	2	4	7	30	citystreet11.jpg	scenes	295.9962	296.9971	1	1.8143	citystreet11.jpg
306.0046	1.0008	2	4	7	31	jail4.jpg	scenes	306.0046	307.0055	3	2.3342	jail4.jpg
315.9964	1.0008	2	4	7	32	COCO_train2014_000000051067.jpg	coco	315.9964	316.9972	2	1.4940	COCO_train2014_000000051067.jpg
326.0048	1.0008	2	4	7	33	COCO_train2014_000000203615.jpg	coco	326.0048	327.0056	2	1.7659	COCO_train2014_000000203615.jpg
335.9965	1.0010	2	4	7	34	COCO_train2014_000000218302.jpg	coco	335.9965	336.9975	1	2.4218	COCO_train2014_000000218302.jpg
346.0051	1.0006	2	4	7	35	n03944341_8299.JPEG	imagenet	346.0051	347.0057	1	2.3896	n03944341_8299.JPEG
355.9966	1.0008	2	4	7	36	n04596742_10368.JPEG	rep_imagenet	355.9966	356.9974	1	1.7016	n04596742_10368.JPEG
366.0054	1.0005	2	4	7	37	COCO_train2014_000000008027.jpg	coco	366.0054	367.0058	1	1.8697	COCO_train2014_000000008027.jpg
